"BrandID","Description","RetailPrice","Size","Volume","SalesPrice","PurchasePrice"
"02-25205","Silverado GEO Cab Svg",72.99,"750mL","750",47.4,32.47
"02-25224","G Ferrer Etesian Pnt Nr",15.99,"750mL","750",10.8,7.45
"02-25225","Ch Montelena Cab Svgn 2006",144.99,"750mL","750",96.02,65.32
"02-25244","M Sullberg Cab Svgn",10.99,"750mL","750",7.14,4.7
"02-25246","M Sullberg Chard",10.99,"750mL","750",7.09,4.86
"02-25270","Cantine Maschio Sparkling Ro",3.79,"187mL","187",2.46,1.6
"02-25284","Merryvale Cab Svgn",34.99,"750mL","750",24.13,16.09
"02-25301","Barrique Pnt Nr",16.99,"750mL","750",11.64,8.03
"02-25304","Cyprus Pnt Nr",34.99,"750mL","750",23.8,15.45
"02-25305","Cyprus Chard",24.99,"750mL","750",16.44,11.11
"02-25306","Cyprus Cab Svgn",34.99,"750mL","750",22.57,14.56
"02-25310","A la Carte White",14.99,"750mL","750",9.73,6.28
"02-25321","Capeside Cellars Svgn Blanc",6.49,"750mL","750",4.33,2.93
"02-25324","Gran Moraine Y-C Pnt Nr Oreg",37.99,"750mL","750",24.67,16.67
"02-25325","Gran Moraine Y-C Chard OR",36.99,"750mL","750",25.34,17.24
"02-25348","Merlo Family Vyds Pnt Nr",17.99,"750mL","750",11.84,7.69
"02-25349","Merlo Family Vyds Chard",14.99,"750mL","750",9.86,6.75
"02-25355","Bench Chardonnay",21.99,"750mL","750",14.96,10.04
"02-25356","Bench Pnt Nr",21.99,"750mL","750",14.19,9.72
"02-25357","Bench Cab Svgn",21.99,"750mL","750",15.17,10.18
"02-25361","Honig Cab Svgn",19.99,"375mL","375",13.6,9.25
"02-25371","Alexander Vly Vyds Cab Svgn",9.99,"375mL","375",6.84,4.47
"02-25374","Fratelli Urciuolo Fiano",7.99,"750mL","750",5.19,3.37
"02-25378","Fratelli Urciuolo Greco di T",7.99,"750mL","750",5.4,3.7
"02-25389","Agiorgitiko Argilos Nemea",14.99,"750mL","750",9.86,6.53
"02-25401","Assyrtiko-Athiri Atlantis",15.99,"750mL","750",10.59,7.06
"02-25406","Moschofilero Mantinia Spirop",16.99,"750mL","750",11.48,7.7
"02-25464","Eden Rose Cider Keg",251.49,"20000mL","20000",163.31,105.36
"02-25466","Zonin Prosecco",11.99,"750mL","750",7.84,5.19
"02-25468","Run Riot Pnt Nr",16.99,"750mL","750",11.48,7.5
"02-25480","Boyle MacDonald Cab Svgn Nap",26.99,"750mL","750",17.64,12.17
"02-25481","Angela Yamhill-Carlton Pnt N",36.99,"750mL","750",24.02,15.6
"02-25494","Avante Mencia 09 Castilla Y",9.99,"750mL","750",6.45,4.39
"02-25507","Masi Frescaripa Bardolino Cl",11.99,"750mL","750",8.16,5.63
"02-25508","Sbragia Zin Ginos Vyd- Dry C",17.99,"750mL","750",12.24,8
"02-25523","Z Alexander Brown Uncage Red",14.99,"750mL","750",9.86,6.66
"02-25541","Masi Bonacosta Valpolicella",5.99,"750mL","750",3.89,2.63
"02-25548","Miolo Chardonnay",14.99,"750mL","750",10.06,6.71
"02-25549","Alisios Pinot Grigio",9.99,"750mL","750",6.66,4.53
"02-25550","Alisios Tempranillo Touriga",9.99,"750mL","750",6.62,4.41
"02-25559","Marquis de la Tour Brut",4.99,"187mL","187",3.26,2.19
"02-25566","Quivira 12 Znfdl Dry Creek V",12.99,"750mL","750",8.78,5.81
"02-25567","Saddleback Clrs 11 Cab Svgn",37.99,"750mL","750",24.67,17.01
"02-25569","Steele 10 Pnt Nr Sangiacomo",15.99,"750mL","750",10.45,7.11
"02-25573","Louis Latour 12 Bourgogne Ga",11.99,"750mL","750",8.21,5.55
"02-25574","Simmonet-Febvre 12 Bourgogne",11.99,"750mL","750",8.16,5.51
"02-25575","Louis Latour 14 St Veran Bla",15.99,"750mL","750",10.73,6.97
"02-25576","Simmonet-Febvre Cremant de B",13.99,"750mL","750",9.14,6.01
"02-25578","Parducci 13 True Grit Chard",12.99,"750mL","750",8.55,5.86
"02-25586","Rex Hill Williamette Pnt Nr",6.99,"375mL","375",4.57,3.03
"02-25591","Sauska Aszu Essencia",36.49,"375mL","375",24.01,16.33
"02-25592","Writer's Block 12 Lake Count",9.99,"750mL","750",6.53,4.5
"02-25593","Virginia Dare Pnt Nr RRV",24.99,"750mL","750",16.12,10.68
"02-25614","Bodega Chacra Barda",24.99,"750mL","750",16.77,11.57
"02-25629","Marchesi Barolo Ruvei B Alba",17.99,"750mL","750",12.24,8
"02-25633","David Girard Vyds Syrah Okei",19.99,"750mL","750",13.51,8.95
"02-25646","Marchesi Di Barolo Sbirolo N",18.99,"750mL","750",12.41,8.44
"02-25651","Long Barn Pnt Nr",13.99,"750mL","750",9.39,6.43
"02-25676","NxNW Cab Svgn Columbia Vly",23.99,"750mL","750",16.43,10.88
"02-25695","Carpineto Molin Vecchio",23.99,"750mL","750",15.99,10.59
"02-25698","Masi Tupungato Corbec",13.99,"750mL","750",9.52,6.26
"02-25699","Havens Merlot Napa 13",19.99,"750mL","750",12.9,8.72
"02-25709","Hallowed Ground Proprtry Red",15.99,"750mL","750",10.8,6.97
"02-25735","Hazana Vinas Viejas Rioja",13.99,"750mL","750",9.39,6.1
"02-25742","Jadot Combe Aux Jacques Bjls",11.99,"750mL","750",8.21,5.4
"02-25746","Riojana Malbec",7.49,"750mL","750",4.96,3.2
"02-25755","Peter Vella Moscato Sangria",14.99,"5000mL","5000",9.93,6.41
"02-25759","Angels Landing Pnt Nr Sonoma",19.99,"750mL","750",13.42,8.71
"02-25765","Simi Cab Svgn Alexander Vly",183.99,"6000mL","6000",121.05,80.17
"02-25766","Simi Cab Svgn Alexander Vly",45.99,"1500mL","1500",29.86,20.45
"02-25767","Franciscan Est Cab Svgn Napa",99.99,"3000mL","3000",66.66,43.01
"02-25768","Estancia Rsv Meritage Paso R",103.99,"3000mL","3000",71.23,46.56
"02-25769","R Mondavi Winery Cab Svgn Na",123.99,"3000mL","3000",83.78,54.4
"02-25773","Anima Negra Quibia",13.99,"750mL","750",9.26,6.3
"02-25774","Ch Tourril Panatella Red",7.99,"750mL","750",5.22,3.46
"02-25781","The Crusher 12 Sugar Beet Rd",13.99,"750mL","750",9.58,6.52
"02-25792","Girasole Cab Svgn",12.99,"750mL","750",8.96,5.86
"02-25793","Girasole Chard",12.99,"750mL","750",8.6,5.73
"02-25798","D. Cohn Cab Svgn Bellacosa",26.99,"750mL","750",18.36,12
"02-25852","Dom Serene Rose",24.49,"1500mL","1500",16.66,11.03
"02-25859","Handsome Devil Cab Svgn",10.99,"750mL","750",7.48,4.86
"02-25890","Lila Rose 4 Pk Cans",10.99,"1000mL","1000",7.28,5.02
"02-25891","Lila Pnt Grigio 4 Pk Cans",10.99,"1000mL","1000",7.48,4.92
"02-25898","Alexana Willamette Chard",29.99,"750mL","750",19.6,12.89
"02-25907","Hess Cab Svgn Shirtail Ranch",14.49,"750mL","750",9.53,6.19
"02-25926","Outlier Pnt Nr",11.49,"750mL","750",7.71,5.24
"02-25930","Bieler Pere et Fils Rose",10.49,"750mL","750",6.9,4.45
"02-25935","Gabbiano Chianti Clsc RSV",9.99,"750mL","750",6.84,4.56
"02-25940","Wine Cube Chard",16.99,"3000mL","3000",11.18,7.45
"02-25941","Wine Cube Cab Svgn",16.99,"3000mL","3000",11.1,7.4
"02-25991","Vista Point Pnt Grigio/Col",3.49,"750mL","750",2.27,1.55
"02-26000","Vista Point Cab Svgn",3.49,"750mL","750",2.31,1.5
"02-26008","Silver Palm Pnt Nr CC",18.99,"750mL","750",12.33,8.06
"02-26013","Toad Hollow Cab Svgn Lodi",16.99,"750mL","750",10.96,7.07
"02-26027","Ch Beauchene CdPape Blanc",35.99,"750mL","750",23.99,15.48
"02-26032","Ferrari Carano Prevail",89.99,"750mL","750",60.8,39.48
"02-26047","Tamellini Soave DOC",14.99,"750mL","750",9.99,6.8
"02-26062","Torres Garnacha 5G",9.99,"750mL","750",6.45,4.19
"02-26063","Columbia Crest Red Grand Est",12.99,"750mL","750",8.49,5.82
"02-26075","Intrinsic Cab Svgn",19.99,"750mL","750",13.42,8.83
"02-26076","Earthshaker Svgn Bl/Semillon",8.99,"750mL","750",6.12,4.05
"02-26077","Ninety Cellars Lot 129 Znfdl",10.99,"750mL","750",7.23,4.79
"02-26080","Nickel & Nickel Stiling Vyd",46.99,"750mL","750",30.32,20.21
"02-26081","Nickel & Nickel Merlot Harri",62.99,"750mL","750",42.28,28.19
"02-26082","Casal Garcia Duoro Red",7.99,"750mL","750",5.22,3.53
"02-26084","Gravel Bar Cab Svgn Columbia",18.99,"750mL","750",12.58,8.56
"02-26087","Ravage Knight Fall Dark Red",11.99,"750mL","750",7.99,5.19
"02-26102","Finca El Origen Rsva Malbec",12.99,"750mL","750",8.9,5.93
"02-26153","Paul Dolan Svgn Bl 14 Potter",9.99,"750mL","750",6.66,4.32
"02-26156","Pino Pnt Nr Oregon",16.99,"750mL","750",11.56,7.46
"02-26167","KJ Jackson Est Cab Svgn Alex",24.99,"750mL","750",17.12,11.05
"02-26183","Schucks North Cst Chard",14.99,"750mL","750",9.86,6.4
"02-26197","American Thread Pnt Nr",13.99,"750mL","750",9.39,6.34
"02-26201","Our Daily Chard",9.99,"750mL","750",6.49,4.36
"02-26203","Jas Des Vignes 15 Rose",14.99,"750mL","750",9.8,6.62
"02-26204","Dom de La Foret 15 Rose",14.99,"750mL","750",9.99,6.8
"02-26205","Memoires 15 Rose",14.99,"750mL","750",9.99,6.45
"02-26211","Compilation Cab Svgn",5.49,"750mL","750",3.56,2.33
"02-26222","Jarvis Cab Svgn Rsv Napa",209.99,"750mL","750",141.89,97.18
"02-26225","Jarvis Cab Svgn Napa",129.99,"750mL","750",83.86,55.91
"02-26227","Jarvis Lake William Red Napa",139.99,"750mL","750",92.1,63.52
"02-26233","Varner Chard El Camino",24.99,"750mL","750",16.66,10.82
"02-26234","Varner Pnt Nr Los Alamos",24.99,"750mL","750",17.12,11.41
"02-26235","Margaret's Chard",11.99,"750mL","750",8.27,5.41
"02-26238","Margaret's Cab Svgn",11.99,"750mL","750",7.89,5.23
"02-26246","Emphasis-Ktima Pavlidis-Syrh",36.99,"750mL","750",24.5,15.91
"02-26253","Harlaftis Chard",16.99,"750mL","750",11.56,7.66
"02-26254","Kalogeri Papagiannakos Cab S",20.99,"750mL","750",13.99,9.08
"02-26255","Pofyros-Spiropooulos",24.99,"750mL","750",17.23,11.26
"02-26268","Tasca Grillo Cavallo DOC",15.99,"750mL","750",10.32,7.12
"02-26269","Dom Anderson Chard",39.99,"750mL","750",27.39,17.9
"02-26273","Field Stone Cab Svgn Alexand",18.99,"750mL","750",12.74,8.79
"02-26275","Fathom Merlot 13",12.99,"750mL","750",8.55,5.74
"02-26277","Popcorn Chard",13.99,"750mL","750",9.52,6.52
"02-26278","Freixenet Cordon Negro",11.99,"560mL","560",8.27,5.66
"02-26280","Chalone Estate Grown Chard",15.99,"750mL","750",10.66,7.01
"02-26283","Benton-Lane Est Pnt Nr Willm",12.99,"375mL","375",8.49,5.55
"02-26287","DeWetshof Bon Vallon Chard",18.99,"750mL","750",12.92,8.39
"02-26291","1000 Stories Znfdl",15.99,"750mL","750",10.88,7.06
"02-26300","Brooks Rsl Willamette",19.99,"750mL","750",13.51,8.77
"02-26302","Brooks Janus Pnt Nr",32.99,"750mL","750",22.6,14.58
"02-26303","Brooks Pnt Nr Willamette",24.99,"750mL","750",16.12,10.75
"02-26304","Brooks Runaway Red",21.99,"750mL","750",14.47,9.65
"02-26314","OTWC Pnt Nr Willamete Vly",19.99,"750mL","750",13.6,9.07
"02-26315","Primarius Pnt Nr",18.99,"750mL","750",12.41,8.39
"02-26316","Fish House Svgn Bl",12.99,"750mL","750",8.72,5.74
"02-26319","Steak House Cab Svgn",9.99,"750mL","750",6.53,4.38
"02-26340","Avancia 15 Cuvee De O Rose M",16.99,"750mL","750",11.48,7.86
"02-26341","Balletto 15 Rose Pnt Nr RRV",16.99,"750mL","750",11.25,7.5
"02-26342","Ch Vincens 15 L'Instant M Rs",12.99,"750mL","750",8.96,5.93
"02-26345","A to Z Rose",16.99,"750mL","750",11.4,7.4
"02-26358","Prophecy Pnt Grigio",9.99,"750mL","750",6.62,4.33
"02-26361","Prophecy Red Blend",9.99,"750mL","750",6.62,4.27
"02-26372","Anselmi San Vincenzo",5.99,"375mL","375",4.07,2.66
"02-26402","Franciscan Est Rsv Merlot NV",49.99,"750mL","750",33.55,22.82
"02-26404","Wild Horse Cheval Sauvage Ch",39.99,"750mL","750",26.31,17.66
"02-26405","Simi Dry Rose Sonoma Cnty",12.99,"750mL","750",8.38,5.59
"02-26430","Contos de Valpiedra Rioja",19.99,"750mL","750",13.42,9.13
"02-26431","Harken Chard",12.99,"750mL","750",8.78,5.97
"02-26435","Savory & James Fino Sherry",9.99,"750mL","750",6.7,4.32
"02-26436","Savory & James Amontillado",9.99,"750mL","750",6.53,4.3
"02-26442","Fortant Heritage Lang Rouge",15.99,"750mL","750",10.8,7.06
"02-26454","Luxury Edition Prosecco",12.99,"750mL","750",8.66,5.74
"02-26457","Luxury Edition Pnt Nr Rose S",12.99,"750mL","750",8.49,5.62
"02-26478","Neveu Sancerre Cd Embouffant",18.99,"750mL","750",12.41,8.06
"02-26490","Ch Beaulieu Rose Cote d Prov",5.99,"750mL","750",3.92,2.6
"02-26510","Castorani Rose Ceraslo D'Abr",11.99,"750mL","750",7.84,5.41
"02-26514","Villa Jolanda Prosecco",28.99,"1500mL","1500",19.59,12.64
"02-26515","West Side Wine Co Cab Svgn",15.99,"1000mL","1000",10.66,7.01
"02-26516","West Side Wine Co Chard",15.99,"1000mL","1000",10.8,7.11
"02-26517","Altocedro Finca Tanos Malbec",16.99,"750mL","750",11.03,7.35
"02-26518","Solimar Vinho Verde Branco",6.99,"750mL","750",4.82,3.23
"02-26520","Albert I Noya Xarello Clsc",5.49,"750mL","750",3.54,2.36
"02-26521","Astraly Touraine Nobel Rose",14.99,"750mL","750",10.34,6.71
"02-26560","Castello di Bossi Chianti Cl",15.99,"750mL","750",10.8,7.45
"02-26561","Zardetto Private Cuvee Glara",11.99,"750mL","750",7.94,5.36
"02-26562","Zardetto Private Cuvee Glara",3.99,"187mL","187",2.64,1.73
"02-26567","Ninety+Cellars Lot 130 Chard",13.99,"750mL","750",9.26,6.21
"02-26568","Ninety+Cellars Lot 131 PN RV",17.99,"750mL","750",11.99,7.84
"02-26569","Ninety+Cellars Lot 132 Rose",11.99,"750mL","750",7.84,5.12
"02-26570","Schlosskellerei Gobelsbrg Rs",15.99,"750mL","750",10.32,7.07
"02-26575","Dr Tanisch Feinherb Rsl",14.99,"750mL","750",10.13,6.54
"02-26580","Sullivan Toile Cab Svgn Napa",21.99,"750mL","750",15.06,10.04
"02-26591","Ninety+Cellars Lot 50 Prosec",10.99,"560mL","560",7.28,4.89
"02-26594","Felton Road Pnt Nr Calvert",68.99,"750mL","750",45.39,31.3
"02-26596","Felton Road Chard Bannockbrn",43.99,"750mL","750",29.52,19.95
"02-26606","Loredona Moscato Monterey",5.99,"750mL","750",4.13,2.81
"02-26611","Pull Eighty Pnt Nr",20.99,"750mL","750",13.72,9.15
"02-26621","Ghostwriter Cab Svgn Bates",57.49,"750mL","750",37.82,24.4
"02-26652","Arrowood Sonoma Est Cab Svgn",16.99,"750mL","750",11.18,7.31
"02-26666","C K Mondavi Merlot",5.99,"750mL","750",3.97,2.63
"02-26673","Honoro Vera Jumilla Rose",8.99,"750mL","750",6.16,4.13
"02-26674","Lady Lola Pnt Grigio Del Ven",14.99,"750mL","750",10.34,6.71
"02-26677","Feudi D San Gregorio Serpico",29.99,"750mL","750",20.26,13.88
"02-26678","Fontanafredda Barolo Serralu",14.99,"500mL","500",10.13,6.75
"02-26679","Mazzel Castello Fonterutoli",9.99,"375mL","375",6.53,4.5
"02-26680","S A Prum Luminance Rsl Mosel",7.99,"750mL","750",5.44,3.7
"02-26681","Villa Novare Valpol Ripasso",6.99,"750mL","750",4.76,3.24
"02-26682","Feudi d San Gregorio Patrimo",49.99,"750mL","750",34.24,23.45
"02-26683","Heritance Svgn Bl",8.99,"750mL","750",5.84,3.95
"02-26690","Dom Faiveley Mercry Rouge 14",24.99,"750mL","750",17.23,11.19
"02-26693","Dom Billaud Simon Chablis 14",26.99,"750mL","750",17.87,12.32
"02-26699","JJ Vincent Bourgogne Blnc 14",18.99,"750mL","750",12.41,8.11
"02-26701","O Leflaive Bourgne Setill 14",22.99,"750mL","750",14.83,9.76
"02-26702","Niner Wine Est Red Paso Robl",16.99,"750mL","750",11.4,7.55
"02-26704","Summers Calistoga Cab Svgn N",24.99,"750mL","750",16.89,11.49
"02-26708","Monte del Fra Amarone Valpol",64.99,"750mL","750",44.82,29.1
"02-26716","Arpa Brunello di Montalcino",31.99,"750mL","750",21.76,14.04
"02-26717","Arpa Pnt Grigio",9.99,"750mL","750",6.66,4.38
"02-26728","Santi Infinito Rose 14",14.99,"750mL","750",9.99,6.53
"02-26729","Hecht & Bannier Cotes du Rou",18.99,"750mL","750",12.41,8.01
"02-26730","Hecht & Bannier Langudc Rose",14.99,"750mL","750",9.86,6.36
"02-26735","It's a Headsnapper Prosecco",7.99,"750mL","750",5.29,3.57
"02-26740","Carpineto Rosso Toscano",8.49,"750mL","750",5.7,3.93
"02-26742","Bridlewood Viognier",13.99,"750mL","750",9.26,6.34
"02-26750","Baron de Seillac Brut Rose",12.99,"750mL","750",8.96,5.78
"02-26756","A Innocenti Nonni Cab Svgn",12.99,"750mL","750",8.55,5.52
"02-26763","Marcarini Nebb Langhe Lasarn",18.99,"750mL","750",13.01,8.91
"02-26770","Cignale Colli Toscana Cntrl",65.99,"750mL","750",45.2,29.35
"02-26771","Conterno Fantino Rosso Langh",48.99,"750mL","750",32.44,21.2
"02-26772","Einaudi Barolo Terlo",57.99,"750mL","750",38.66,24.94
"02-26820","Teruzzi Vernaccia Terre Tufi",7.99,"750mL","750",5.26,3.6
"02-26833","Clemento VII Toscano",19.99,"750mL","750",13.24,8.65
"02-26834","Melsheimer Handwerk Mosel Rs",12.99,"750mL","750",8.49,5.66
"02-26838","St Hilaire Cr de Limoux Rose",19.99,"750mL","750",12.98,8.95
"02-26840","Josh Cellars Cab Svgn Paso R",16.99,"750mL","750",11.1,7.3
"02-26842","Pierre Angulaire Brdx Blanc",13.99,"750mL","750",9.65,6.43
"02-26845","Stillman St Chard",12.99,"750mL","750",8.55,5.7
"02-26846","Josh Cellars Craftsman Chard",12.99,"750mL","750",8.44,5.59
"02-26847","Josh Cellars Craftsman Cab S",13.99,"750mL","750",9.33,6.43
"02-26848","Speri Amarone Del Valpoicela",74.99,"750mL","750",50.33,32.68
"02-26849","Seven Daughters Pnt Nr 4 Pk",14.99,"1000mL","1000",9.67,6.32
"02-26850","Seven Daughters Moscato 4 Pk",14.99,"1000mL","1000",9.99,6.62
"02-26851","Eric Kent Stiling Vyd Pnt Nr",49.99,"750mL","750",33.11,22.07
"02-26852","Eric Kent Sascha Marie Pnt N",49.99,"750mL","750",32.89,22.07
"02-26853","Eric Kent Cuvee Renee Svgn B",29.99,"750mL","750",20.68,13.79
"02-26854","Eric Kent Green Acres Chard",43.99,"750mL","750",29.13,18.79
"02-26862","La Quintinye Rouge Vermouth",15.99,"375mL","375",10.95,7.06
"02-26864","La Quintinye Blanc Vermouth",15.99,"375mL","375",10.73,7.15
"02-26882","Trinchero BRV Cab Svgn Napa",79.99,"750mL","750",53.68,36.27
"02-26883","DBR Legende Brdx Rouge",14.99,"750mL","750",10.2,6.71
"02-26890","Davis Bynum River West Chard",19.99,"750mL","750",13.6,8.95
"02-26891","Predator Cab Svgn",13.99,"750mL","750",9.2,6.13
"02-26892","Leyda Pnt Nr Leyda Vly",14.99,"750mL","750",9.8,6.41
"02-26896","19 Crimes Warden Red",24.99,"750mL","750",16.33,11.03
"02-26913","Boen Pnt Nr RRV",29.99,"750mL","750",19.47,12.81
"02-26950","Firefly Ridge Chard",5.79,"750mL","750",3.99,2.73
"02-26983","Almaviva Rothschild & CyToro",99.99,"750mL","750",65.35,42.44
"02-26985","Pierre Andre Bourgogne Chard",14.99,"750mL","750",9.73,6.44
"02-26990","Colavita Pinot Grigio",4.99,"750mL","750",3.24,2.16
"02-26992","Pierre Andre Gevry-Chambertn",45.99,"750mL","750",31.72,20.73
"02-26994","Frank Family Vyds Chard",35.99,"750mL","750",23.22,15.28
"02-26995","Frank Family Vyds Cab Svgn",55.99,"750mL","750",38.35,26.09
"02-26996","Bleu de Mer Blanc",13.99,"750mL","750",9.03,6.14
"02-26997","Graffigna Gr Rsv Malbec",19.99,"750mL","750",13.07,8.49
"02-27009","Bouchard Aine & Fils B Chard",16.99,"750mL","750",11.64,7.86
"02-27010","J Moreau & Fils Chablis",25.99,"750mL","750",17.1,11.55
"02-27011","Bouchard Aine & Fils Mersult",55.99,"750mL","750",36.36,24.08
"02-27012","Bouchard Aine & Fils B Pnt N",16.99,"750mL","750",11.56,7.97
"02-27013","Bouchard Aine & Fils Fixin",39.99,"750mL","750",26.48,17.08
"02-27014","Jean-Claude Boisset Gev-Chmb",69.99,"750mL","750",46.97,31.95
"02-27015","Dom la Vougeraie La Justice",89.99,"750mL","750",61.64,42.22
"02-27016","Bouchard Aine & Fils Chard",10.99,"750mL","750",7.48,4.86
"02-27017","Bouchard Aine & Fils Pnt Nr",10.99,"750mL","750",7.09,4.63
"02-27022","Barra Petite Sirah",22.99,"750mL","750",15.33,10.15
"02-27027","Leyda Lot 21 Pnt Nr",39.99,"750mL","750",25.97,17.31
"02-27056","Klinker Brick Cab Svgn Lodi",16.99,"750mL","750",11.25,7.55
"02-27061","A Bichot Chablis Les Clos 14",69.99,"750mL","750",46.35,30.29
"02-27062","A Bichot Chablis 14 Les Vauc",39.99,"750mL","750",27.58,17.91
"02-27063","A Bichot Montagny 1er Cru 14",32.99,"750mL","750",21.85,14.97
"02-27064","A Bichot Morey St Denis 14 S",72.99,"750mL","750",48.34,32.44
"02-27066","A Bichot Merc Champs Mart 14",39.99,"750mL","750",25.97,16.86
"02-27067","A Bichot Rochegres 14 Moulin",45.99,"750mL","750",31.29,20.19
"02-27083","Santa Margherita Rose Brut",19.99,"750mL","750",13.69,9.19
"02-27089","Ch Perron Brdx Rouge",21.99,"750mL","750",14.56,9.64
"02-27092","Feast Agiorgitiko",11.99,"750mL","750",7.84,5.37
"02-27093","Feast Moschofilero",11.99,"750mL","750",7.89,5.16
"02-27094","Corvo Terrae Dei Nero d'Avol",7.99,"750mL","750",5.51,3.65
"02-27095","Bertani Villa Arvedi Amarone",29.99,"750mL","750",20.4,13.88
"02-27098","Grattamacco Bolgheri Rosso",99.99,"750mL","750",65.78,42.99
"02-27100","La Maialina Gilfredo Verment",12.99,"750mL","750",8.49,5.86
"02-27103","Apothic Inferno",12.99,"750mL","750",8.49,5.66
"02-27105","Lan Rioja 2011 Ltd Edition",44.99,"750mL","750",29.79,20.4
"02-27106","Lavau 13 Red Rhone Gigondas",24.99,"750mL","750",16.55,11.41
"02-27121","Alessio Bianco Vermouth",27.99,"750mL","750",18.18,12.12
"02-27123","Alessio Chinato Vermouth",31.99,"750mL","750",21.47,14.03
"02-27124","Winemakers Secret Barrel Red",14.99,"1000mL","1000",10.2,6.99
"02-27131","Santi Amarone Proemio 06",49.99,"750mL","750",32.67,22.38
"02-27133","Fattoire Dei Barbi 08 T Monl",71.99,"750mL","750",47.99,31.99
"02-27135","Le Ragose Valpo Clsco 09",15.99,"750mL","750",10.8,7.35
"02-27136","Hugel Alsace Rsl 10 Grs Laue",66.99,"750mL","750",43.22,28.43
"02-27139","Hecht & Bannier Bandol 11 Re",26.99,"750mL","750",17.64,11.92
"02-27140","Coto de Imaz Red Gr Rsva 08",23.99,"750mL","750",15.78,10.18
"02-27141","El Coto Real Rioja Rsva  10",33.99,"750mL","750",22.51,15.01
"02-27142","Starmont Chard Carneros",11.99,"750mL","750",7.74,5.27
"02-27143","Bouchaine Chard Carneros",17.49,"750mL","750",11.28,7.73
"02-27144","Bouchaine Pnt Nr Carneros",17.49,"750mL","750",11.28,7.78
"02-27164","Guillaume Vrignaud Chablis",26.99,"750mL","750",17.64,11.68
"02-27165","Jean-Paul & Benoit Droin 14",21.99,"750mL","750",14.96,10.25
"02-27166","Dom Giraud 14 CdR Rouge",18.99,"750mL","750",12.66,8.33
"02-27167","Dom De La Janasse 13 Ch Pape",59.99,"750mL","750",39.73,25.97
"02-27168","Finca Villacreces Pruno Ribe",18.99,"750mL","750",12.49,8.44
"02-27169","Mas Doix 12 Salanques Priora",34.99,"750mL","750",23.48,15.76
"02-27170","Damilano 11 Brunate Barolo",59.99,"750mL","750",38.95,26.14
"02-27171","Gagliole 13 Rubiolo Chianti",15.99,"750mL","750",10.88,7.11
"02-27172","Pecchenino 12 Siri d'Jermu D",18.99,"750mL","750",12.25,8.11
